Grade,Chapter Name,Concept Name,Concept Description,Concept Image,Source URL - Image,Credit - Image
10,"Waste water management","undefined","undefined","undefined","undefined","undefined"
10,"Nutrition and Respiration","undefined","undefined","undefined","undefined","undefined"
10,"Waste water management","undefined","undefined","undefined","undefined","undefined"
10,"Life Processes","undefined","undefined","undefined","undefined","undefined"
10,"When Equilibrium Disrupts","undefined","undefined","undefined","undefined","undefined"
10,"Waste water management","undefined","undefined","undefined","undefined","undefined"
10,"Respiration : The energy releasing system","undefined","undefined","undefined","undefined","undefined"
10,"Heat","undefined","undefined","undefined","undefined","undefined"
10,"Respiration : The energy releasing system","undefined","undefined","undefined","undefined","undefined"
10,"Structure of atom","undefined","undefined","undefined","undefined","undefined"
10,"Chemical reactions and equations","undefined","undefined","undefined","undefined","undefined"
10,"Structure of atom","undefined","undefined","undefined","undefined","undefined"
10,"Nutrition","undefined","undefined","undefined","undefined","undefined"
10,"Structure of atom","undefined","undefined","undefined","undefined","undefined"
10,"Structure of atom","undefined","undefined","undefined","undefined","undefined"
10,"Life Processes","undefined","undefined","undefined","undefined","undefined"
10,"Structure of atom","undefined","undefined","undefined","undefined","undefined"
10,"Structure of atom","undefined","undefined","undefined","undefined","undefined"
10,"Structure of atom","undefined","undefined","undefined","undefined","undefined"
10,"Heat","undefined","undefined","undefined","undefined","undefined"
10,"Transportation","undefined","undefined","undefined","undefined","undefined"
10,"Transportation, Circulation and Excretion in Organism","undefined","undefined","undefined","undefined","undefined"
10,"Transportation, Circulation and Excretion in Organism","undefined","undefined","undefined","undefined","undefined"
10,"Transportation, Circulation and Excretion in Organism","undefined","undefined","undefined","undefined","undefined"
10,"Transportation, Circulation and Excretion in Organism","undefined","undefined","undefined","undefined","undefined"
10,"Electricity","undefined","undefined","undefined","undefined","undefined"
10,"Control and Coordination","undefined","undefined","undefined","undefined","undefined"
10,"Transportation","undefined","undefined","undefined","undefined","undefined"
10,"Environmental issues","undefined","undefined","undefined","undefined","undefined"
10,"Control and Coordination","undefined","undefined","undefined","undefined","undefined"
10,"Control and coordination in organisms","undefined","undefined","undefined","undefined","undefined"
10,"Alternative sources of energy","undefined","undefined","undefined","undefined","undefined"
10,"Refraction at plane surface","undefined","undefined","undefined","undefined","undefined"
10,"Reproduction in Organisms","undefined","undefined","undefined","undefined","undefined"
10,"Reproduction in Organisms","undefined","undefined","undefined","undefined","undefined"
10,"Reproduction in Organisms","undefined","undefined","undefined","undefined","undefined"
10,"Refraction at plane surface","undefined","undefined","undefined","undefined","undefined"
10,"Reproduction in Organisms","undefined","undefined","undefined","undefined","undefined"
10,"Refraction at plane surface","undefined","undefined","undefined","undefined","undefined"
10,"Reproduction in Organisms","undefined","undefined","undefined","undefined","undefined"
10,"How do Organisms Reproduce?","undefined","undefined","undefined","undefined","undefined"
10,"Reproduction in Organisms","undefined","undefined","undefined","undefined","undefined"
10,"Thermionic Emission and Radioactivity","undefined","undefined","undefined","undefined","undefined"
10,"Electromagnetism","undefined","undefined","undefined","undefined","undefined"
10,"Electromagnetism","undefined","undefined","undefined","undefined","undefined"
10,"Refraction at plane surface","undefined","undefined","undefined","undefined","undefined"
10,"Mineral Coal and Mineral Oil","undefined","undefined","undefined","undefined","undefined"
10,"Refraction at plane surface","undefined","undefined","undefined","undefined","undefined"
10,"Immune System","undefined","undefined","undefined","undefined","undefined"
10,"Refraction at plane surface","undefined","undefined","undefined","undefined","undefined"
10,"Plant and Animal Tissues","undefined","undefined","undefined","undefined","undefined"
10,"Control and Coordination in plants and animals","undefined","undefined","undefined","undefined","undefined"
10,"Control and Coordination in plants and animals","undefined","undefined","undefined","undefined","undefined"
10,"Control and Coordination in plants and animals","undefined","undefined","undefined","undefined","undefined"
10,"Human Eye and Colourful World","undefined","undefined","undefined","undefined","undefined"
10,"Human Eye and Colourful World","undefined","undefined","undefined","undefined","undefined"
10,"Optical Phenomena","undefined","undefined","undefined","undefined","undefined"
10,"Spectrum","undefined","undefined","undefined","undefined","undefined"
10,"Acids, Bases and Salts","undefined","undefined","undefined","undefined","undefined"
10,"Magic of Chemical Reactions","undefined","undefined","undefined","undefined","undefined"
10,"Control and Coordination in plants and animals","undefined","undefined","undefined","undefined","undefined"
10,"Control and Coordination in plants and animals","undefined","undefined","undefined","undefined","undefined"
10,"Control and Coordination in plants and animals","undefined","undefined","undefined","undefined","undefined"
10,"Environmental issues","undefined","undefined","undefined","undefined","undefined"
10,"Human Eye and Colourful World","undefined","undefined","undefined","undefined","undefined"
10,"Optical Phenomena","undefined","undefined","undefined","undefined","undefined"
10,"Spectrum","undefined","undefined","undefined","undefined","undefined"
10,"Human Eye and Colourful World","undefined","undefined","undefined","undefined","undefined"
10,"When Equilibrium Disrupts","undefined","undefined","undefined","undefined","undefined"
10,"Control and Coordination in plants and animals","undefined","undefined","undefined","undefined","undefined"
10,"Structure and functions of human body – Organ System","undefined","undefined","undefined","undefined","undefined"
10,"Our Environment","undefined","undefined","undefined","undefined","undefined"
10,"Waste water management","undefined","undefined","undefined","undefined","undefined"
10,"Our Environment","undefined","undefined","undefined","undefined","undefined"
10,"Management of Natural Resources","undefined","undefined","undefined","undefined","undefined"
10,"Management of Natural Resources","undefined","undefined","undefined","undefined","undefined"
10,"Management of Natural Resources","undefined","undefined","undefined","undefined","undefined"
10,"Management of Natural Resources","undefined","undefined","undefined","undefined","undefined"
10,"Management of Natural Resources","undefined","undefined","undefined","undefined","undefined"
10,"Management of Natural Resources","undefined","undefined","undefined","undefined","undefined"
10,"Acids, Bases and Salts","undefined","undefined","undefined","undefined","undefined"
10,"Periodic classification of elements","undefined","undefined","undefined","undefined","undefined"
10,"Acids, Bases and Salts","undefined","undefined","undefined","undefined","undefined"
10,"Acids, Bases and Salts","undefined","undefined","undefined","undefined","undefined"
10,"Calorimetry","undefined","undefined","undefined","undefined","undefined"
10,"Immune System","undefined","undefined","undefined","undefined","undefined"
10,"Electrolysis","undefined","undefined","undefined","undefined","undefined"
10,"Acids, Bases and Salts","undefined","undefined","undefined","undefined","undefined"
10,"Acids, Bases and Salts","undefined","undefined","undefined","undefined","undefined"
10,"Organic Compounds - Reactions","undefined","undefined","undefined","undefined","undefined"
10,"Periodic Classification of Elements","undefined","undefined","undefined","undefined","undefined"
10,"Carbon and its Compounds","undefined","undefined","undefined","undefined","undefined"
10,"Organic compounds","undefined","undefined","undefined","undefined","undefined"
10,"Organic compounds","undefined","undefined","undefined","undefined","undefined"
10,"Universe","undefined","undefined","undefined","undefined","undefined"
10,"Reflection and Refraction","undefined","undefined","undefined","undefined","undefined"
10,"Machines","undefined","undefined","undefined","undefined","undefined"
10,"Refraction at plane surface","undefined","undefined","undefined","undefined","undefined"
10,"Our Universe","undefined","undefined","undefined","undefined","undefined"
10,"Organic Compounds - Reactions","undefined","undefined","undefined","undefined","undefined"
10,"Chemical reactions and equations","undefined","undefined","undefined","undefined","undefined"
10,"Acids, Bases and Salts","undefined","undefined","undefined","undefined","undefined"
10,"Sources of Energy","undefined","undefined","undefined","undefined","undefined"
10,"Sources of Energy","undefined","undefined","undefined","undefined","undefined"
10,"Acids, Bases and Salts","undefined","undefined","undefined","undefined","undefined"
10,"Universe","undefined","undefined","undefined","undefined","undefined"
10,"Heat","undefined","undefined","undefined","undefined","undefined"
10,"Sources of Energy","undefined","undefined","undefined","undefined","undefined"
10,"Electricity","undefined","undefined","undefined","undefined","undefined"
10,"Electricity","undefined","undefined","undefined","undefined","undefined"
10,"Management of Natural Resources","undefined","undefined","undefined","undefined","undefined"
10,"Environmental issues","undefined","undefined","undefined","undefined","undefined"
10,"Striving for better environment-1","undefined","undefined","undefined","undefined","undefined"
10,"Respiration : The energy releasing system","undefined","undefined","undefined","undefined","undefined"
10,"Dispersion of Light and Natural Optical Phenomena","undefined","undefined","undefined","undefined","undefined"
10,"Dispersion of Light and Natural Optical Phenomena","undefined","undefined","undefined","undefined","undefined"
10,"Respiration : The energy releasing system","undefined","undefined","undefined","undefined","undefined"
10,"The Human Eye and the Colorful World","undefined","undefined","undefined","undefined","undefined"
10,"Nutrition","undefined","undefined","undefined","undefined","undefined"
10,"Nutrition","undefined","undefined","undefined","undefined","undefined"
10,"Human eye and colorful world","undefined","undefined","undefined","undefined","undefined"
10,"Dispersion of Light and Natural Optical Phenomena","undefined","undefined","undefined","undefined","undefined"
10,"Nutrition","undefined","undefined","undefined","undefined","undefined"
10,"Nutrition","undefined","undefined","undefined","undefined","undefined"
10,"Dispersion of Light and Natural Optical Phenomena","undefined","undefined","undefined","undefined","undefined"
10,"Dispersion of Light and Natural Optical Phenomena","undefined","undefined","undefined","undefined","undefined"
10,"Nutrition","undefined","undefined","undefined","undefined","undefined"
10,"Electricity","undefined","undefined","undefined","undefined","undefined"
10,"Electricity","undefined","undefined","undefined","undefined","undefined"
10,"Mineral Coal and Mineral Oil","undefined","undefined","undefined","undefined","undefined"
10,"Electricity","undefined","undefined","undefined","undefined","undefined"
10,"Electricity","undefined","undefined","undefined","undefined","undefined"
10,"Electricity","undefined","undefined","undefined","undefined","undefined"
10,"Electricity","undefined","undefined","undefined","undefined","undefined"
10,"Mineral Coal and Mineral Oil","undefined","undefined","undefined","undefined","undefined"
10,"Electricity","undefined","undefined","undefined","undefined","undefined"
10,"Electricity","undefined","undefined","undefined","undefined","undefined"
10,"Electricity","undefined","undefined","undefined","undefined","undefined"
10,"Electricity","undefined","undefined","undefined","undefined","undefined"
10,"Electricity","undefined","undefined","undefined","undefined","undefined"
10,"Electricity","undefined","undefined","undefined","undefined","undefined"
10,"Electricity","undefined","undefined","undefined","undefined","undefined"
10,"Electricity","undefined","undefined","undefined","undefined","undefined"
10,"Electricity","undefined","undefined","undefined","undefined","undefined"
10,"Chemistry in Everyday Life","undefined","undefined","undefined","undefined","undefined"
10,"Electricity","undefined","undefined","undefined","undefined","undefined"
10,"Electricity","undefined","undefined","undefined","undefined","undefined"
10,"Structure of atom","undefined","undefined","undefined","undefined","undefined"
10,"Energy Management","undefined","undefined","undefined","undefined","undefined"
10,"Electricity","undefined","undefined","undefined","undefined","undefined"
10,"Magnetic effect of electric current","undefined","undefined","undefined","undefined","undefined"
10,"Electricity","undefined","undefined","undefined","undefined","undefined"
10,"Electricity","undefined","undefined","undefined","undefined","undefined"
10,"Electricity","undefined","undefined","undefined","undefined","undefined"
10,"Magnetic Effects of Electric current","undefined","undefined","undefined","undefined","undefined"
10,"Electrolysis","undefined","undefined","undefined","undefined","undefined"
10,"Electromagnetism","undefined","undefined","undefined","undefined","undefined"
10,"Electricity","undefined","undefined","undefined","undefined","undefined"
10,"Electromagnetism","undefined","undefined","undefined","undefined","undefined"
10,"Electromagnetism","undefined","undefined","undefined","undefined","undefined"
10,"Electromagnetism","undefined","undefined","undefined","undefined","undefined"
10,"Electromagnetism","undefined","undefined","undefined","undefined","undefined"
10,"Electromagnetism","undefined","undefined","undefined","undefined","undefined"
10,"Electromagnetism","undefined","undefined","undefined","undefined","undefined"
10,"Chemistry in Everyday Life","undefined","undefined","undefined","undefined","undefined"
10,"Magnetic Effects of Electric current","undefined","undefined","undefined","undefined","undefined"
10,"Magnetic effect of electric current","undefined","undefined","undefined","undefined","undefined"
10,"Electromagnetism","undefined","undefined","undefined","undefined","undefined"
10,"Electromagnetism","undefined","undefined","undefined","undefined","undefined"
10,"Electromagnetism","undefined","undefined","undefined","undefined","undefined"
10,"Electromagnetism","undefined","undefined","undefined","undefined","undefined"
10,"Magnetic effect of electric current","undefined","undefined","undefined","undefined","undefined"
10,"Electromagnetism","undefined","undefined","undefined","undefined","undefined"
10,"Structure of atom","undefined","undefined","undefined","undefined","undefined"
10,"Structure of atom","undefined","undefined","undefined","undefined","undefined"
10,"Magnetic Effects of Electric current","undefined","undefined","undefined","undefined","undefined"
10,"Structure of atom","undefined","undefined","undefined","undefined","undefined"
10,"Structure of atom","undefined","undefined","undefined","undefined","undefined"
10,"Electrical Power and Household Circuits","undefined","undefined","undefined","undefined","undefined"
10,"Plant and Animal Tissues","undefined","undefined","undefined","undefined","undefined"
10,"Metals","undefined","undefined","undefined","undefined","undefined"
10,"Sources of Energy","undefined","undefined","undefined","undefined","undefined"
10,"Plant and Animal Tissues","undefined","undefined","undefined","undefined","undefined"
10,"Sources of Energy","undefined","undefined","undefined","undefined","undefined"
10,"Plant and Animal Tissues","undefined","undefined","undefined","undefined","undefined"
10,"Plant and Animal Breeding","undefined","undefined","undefined","undefined","undefined"
10,"Plant and Animal Tissues","undefined","undefined","undefined","undefined","undefined"
10,"Metals","undefined","undefined","undefined","undefined","undefined"
10,"Sources of Energy","undefined","undefined","undefined","undefined","undefined"
10,"Sources of Energy","undefined","undefined","undefined","undefined","undefined"
10,"Sources of Energy","undefined","undefined","undefined","undefined","undefined"
10,"Sources of Energy","undefined","undefined","undefined","undefined","undefined"
10,"Sources of Energy","undefined","undefined","undefined","undefined","undefined"
10,"Sources of Energy","undefined","undefined","undefined","undefined","undefined"
10,"Sources of Energy","undefined","undefined","undefined","undefined","undefined"
10,"Alternative sources of energy","undefined","undefined","undefined","undefined","undefined"
10,"Control and coordination in organisms","undefined","undefined","undefined","undefined","undefined"
10,"Control and Coordination in plants and animals","undefined","undefined","undefined","undefined","undefined"
10,"Sources of Energy","undefined","undefined","undefined","undefined","undefined"
10,"Control and Coordination in plants and animals","undefined","undefined","undefined","undefined","undefined"
10,"Control and Coordination in plants and animals","undefined","undefined","undefined","undefined","undefined"
10,"Sources of Energy","undefined","undefined","undefined","undefined","undefined"
10,"Control and Coordination in plants and animals","undefined","undefined","undefined","undefined","undefined"
10,"Control and Coordination in plants and animals","undefined","undefined","undefined","undefined","undefined"
10,"Sources of Energy","undefined","undefined","undefined","undefined","undefined"
10,"Control and Coordination in plants and animals","undefined","undefined","undefined","undefined","undefined"
10,"Control and Coordination in plants and animals","undefined","undefined","undefined","undefined","undefined"
10,"Our Environment","undefined","undefined","undefined","undefined","undefined"
10,"Control and coordination in organisms","undefined","undefined","undefined","undefined","undefined"
10,"Control and Coordination in plants and animals","undefined","undefined","undefined","undefined","undefined"
10,"Control and Coordination in plants and animals","undefined","undefined","undefined","undefined","undefined"
10,"Control and Coordination in plants and animals","undefined","undefined","undefined","undefined","undefined"
10,"Our environment","undefined","undefined","undefined","undefined","undefined"
10,"Our environment","undefined","undefined","undefined","undefined","undefined"
10,"Non-metals","undefined","undefined","undefined","undefined","undefined"
10,"Non-metals","undefined","undefined","undefined","undefined","undefined"
10,"Non-metals","undefined","undefined","undefined","undefined","undefined"
10,"Our environment","undefined","undefined","undefined","undefined","undefined"
10,"Non-metals","undefined","undefined","undefined","undefined","undefined"
10,"Our environment","undefined","undefined","undefined","undefined","undefined"
10,"Our environment","undefined","undefined","undefined","undefined","undefined"
10,"Our environment","undefined","undefined","undefined","undefined","undefined"
10,"Non-metals","undefined","undefined","undefined","undefined","undefined"
10,"Management of Natural Resources","undefined","undefined","undefined","undefined","undefined"
10,"green plants and chordates","undefined","undefined","undefined","undefined","undefined"
10,"Management of Natural Resources","undefined","undefined","undefined","undefined","undefined"
10,"Management of Natural Resources","undefined","undefined","undefined","undefined","undefined"
10,"Management of Natural Resources","undefined","undefined","undefined","undefined","undefined"
10,"Management of Natural Resources","undefined","undefined","undefined","undefined","undefined"
10,"Management of Natural Resources","undefined","undefined","undefined","undefined","undefined"
10,"Management of Natural Resources","undefined","undefined","undefined","undefined","undefined"
10,"Management of Natural Resources","undefined","undefined","undefined","undefined","undefined"
10,"Refraction at plane surface","undefined","undefined","undefined","undefined","undefined"
10,"Dispersion of Light and Natural Optical Phenomena","undefined","undefined","undefined","undefined","undefined"
10,"Reflection of light on plane surface","undefined","undefined","undefined","undefined","undefined"
10,"Nutrition","undefined","undefined","undefined","undefined","undefined"
10,"Management of Natural Resources","undefined","undefined","undefined","undefined","undefined"
10,"Nutrition","undefined","undefined","undefined","undefined","undefined"
10,"Management of Natural Resources","undefined","undefined","undefined","undefined","undefined"
10,"Management of Natural Resources","undefined","undefined","undefined","undefined","undefined"
10,"The strategy of Defence and Treatment","undefined","undefined","undefined","undefined","undefined"
10,"The strategy of Defence and Treatment","undefined","undefined","undefined","undefined","undefined"
10,"Reflection of light on plane surface","undefined","undefined","undefined","undefined","undefined"
10,"Nutrition","undefined","undefined","undefined","undefined","undefined"
10,"The strategy of Defence and Treatment","undefined","undefined","undefined","undefined","undefined"
10,"Nutrition","undefined","undefined","undefined","undefined","undefined"
10,"An Introduction to nanotechnology","undefined","undefined","undefined","undefined","undefined"
10,"Plant and Animal Breeding","undefined","undefined","undefined","undefined","undefined"
10,"Electric Spark","undefined","undefined","undefined","undefined","undefined"
10,"Electric Spark","undefined","undefined","undefined","undefined","undefined"
10,"Respiration : The energy releasing system","undefined","undefined","undefined","undefined","undefined"
10,"Electronics","undefined","undefined","undefined","undefined","undefined"
10,"Electronics","undefined","undefined","undefined","undefined","undefined"
10,"Electronics","undefined","undefined","undefined","undefined","undefined"
10,"Beyond the Senses","undefined","undefined","undefined","undefined","undefined"
10,"Electronics","undefined","undefined","undefined","undefined","undefined"
10,"Heredity and Evolution","undefined","undefined","undefined","undefined","undefined"
10,"Respiration : The energy releasing system","undefined","undefined","undefined","undefined","undefined"
10,"Electronics","undefined","undefined","undefined","undefined","undefined"
10,"Electronics","undefined","undefined","undefined","undefined","undefined"
10,"Electronics","undefined","undefined","undefined","undefined","undefined"
10,"Respiration : The energy releasing system","undefined","undefined","undefined","undefined","undefined"
10,"Plant and Animal Breeding","undefined","undefined","undefined","undefined","undefined"
10,"Transportation","undefined","undefined","undefined","undefined","undefined"
10,"Transportation","undefined","undefined","undefined","undefined","undefined"
10,"Our Universe","undefined","undefined","undefined","undefined","undefined"
10,"Space Science- Stars and galaxies","undefined","undefined","undefined","undefined","undefined"
10,"Transportation","undefined","undefined","undefined","undefined","undefined"
10,"Structure of Atom","undefined","undefined","undefined","undefined","undefined"
10,"Structure of atom","undefined","undefined","undefined","undefined","undefined"
10,"Structure of atom","undefined","undefined","undefined","undefined","undefined"
10,"Structure of Atom","undefined","undefined","undefined","undefined","undefined"
10,"Behaviour of Gases","undefined","undefined","undefined","undefined","undefined"
10,"Refraction of Light","undefined","undefined","undefined","undefined","undefined"
10,"Properties of Gases- Pressure and Temperature","undefined","undefined","undefined","undefined","undefined"
10,"Mole concept and stoichiometry","undefined","undefined","undefined","undefined","undefined"
10,"Periodic classification of elements","undefined","undefined","undefined","undefined","undefined"
10,"Mineral Coal and Mineral Oil","undefined","undefined","undefined","undefined","undefined"
10,"Heat","undefined","undefined","undefined","undefined","undefined"
10,"Heat","undefined","undefined","undefined","undefined","undefined"
10,"Periodic classification of elements","undefined","undefined","undefined","undefined","undefined"
10,"Chemical reactions and equations","undefined","undefined","undefined","undefined","undefined"
10,"Periodic classification of elements","undefined","undefined","undefined","undefined","undefined"
10,"Chemical reactions and equations","undefined","undefined","undefined","undefined","undefined"
10,"Heat","undefined","undefined","undefined","undefined","undefined"
10,"Chemical reactions and equations","undefined","undefined","undefined","undefined","undefined"
10,"Structure of atom","undefined","undefined","undefined","undefined","undefined"
10,"Periodic classification of elements","undefined","undefined","undefined","undefined","undefined"
10,"Calorimetry","undefined","undefined","undefined","undefined","undefined"
10,"Structure of atom","undefined","undefined","undefined","undefined","undefined"
10,"chemical reactions and Equations","undefined","undefined","undefined","undefined","undefined"
10,"Periodic classification of elements","undefined","undefined","undefined","undefined","undefined"
10,"chemical reactions and Equations","undefined","undefined","undefined","undefined","undefined"
10,"Periodic classification of elements","undefined","undefined","undefined","undefined","undefined"
10,"Periodic classification of elements","undefined","undefined","undefined","undefined","undefined"
10,"Periodic classification of elements","undefined","undefined","undefined","undefined","undefined"
10,"Metals","undefined","undefined","undefined","undefined","undefined"
10,"Electrical Power and Household Circuits","undefined","undefined","undefined","undefined","undefined"
10,"Understanding metals and nonmetals","undefined","undefined","undefined","undefined","undefined"
10,"Carbon and Its Compounds","undefined","undefined","undefined","undefined","undefined"
10,"Chemical Reactions and Equations","undefined","undefined","undefined","undefined","undefined"
10,"Chemical Reactions and Equations","undefined","undefined","undefined","undefined","undefined"
10,"Structure of atom","undefined","undefined","undefined","undefined","undefined"
10,"Heat","undefined","undefined","undefined","undefined","undefined"
10,"Chemical Reactions and Equations","undefined","undefined","undefined","undefined","undefined"
10,"Chemical Reactions and Equations","undefined","undefined","undefined","undefined","undefined"
10,"Non-metals","undefined","undefined","undefined","undefined","undefined"
10,"Chemical Reactions and Equations","undefined","undefined","undefined","undefined","undefined"
10,"Chemical Reactions and Equations","undefined","undefined","undefined","undefined","undefined"
10,"Thermionic Emission and Radioactivity","undefined","undefined","undefined","undefined","undefined"
10,"Chemical Reactions and Equations","undefined","undefined","undefined","undefined","undefined"
10,"Thermionic Emission and Radioactivity","undefined","undefined","undefined","undefined","undefined"
10,"Chemical Reactions and Equations","undefined","undefined","undefined","undefined","undefined"
10,"Metals","undefined","undefined","undefined","undefined","undefined"
10,"Carbon and Its Compounds","undefined","undefined","undefined","undefined","undefined"
10,"Chemical Reactions and Equations","undefined","undefined","undefined","undefined","undefined"
10,"Organic compounds","undefined","undefined","undefined","undefined","undefined"
10,"Metals","undefined","undefined","undefined","undefined","undefined"
10,"Chemical Reactions and Equations","undefined","undefined","undefined","undefined","undefined"
10,"Electronics","undefined","undefined","undefined","undefined","undefined"
10,"Metals","undefined","undefined","undefined","undefined","undefined"
10,"Organic compounds","undefined","undefined","undefined","undefined","undefined"
10,"Chemical Reactions and Equations","undefined","undefined","undefined","undefined","undefined"
10,"Metals","undefined","undefined","undefined","undefined","undefined"
10,"Metals","undefined","undefined","undefined","undefined","undefined"
10,"Organic Chemistry","undefined","undefined","undefined","undefined","undefined"
10,"Chemical Reactions and Equations","undefined","undefined","undefined","undefined","undefined"
10,"Metals","undefined","undefined","undefined","undefined","undefined"
10,"Chemical Reactions and Equations","undefined","undefined","undefined","undefined","undefined"
10,"Structure of atom","undefined","undefined","undefined","undefined","undefined"
10,"Mineral Coal and Mineral Oil","undefined","undefined","undefined","undefined","undefined"
10,"Chemical Reactions and Equations","undefined","undefined","undefined","undefined","undefined"
10,"Structure of atom","undefined","undefined","undefined","undefined","undefined"
10,"Mineral Coal and Mineral Oil","undefined","undefined","undefined","undefined","undefined"
10,"Chemical Reactions and Equations","undefined","undefined","undefined","undefined","undefined"
10,"Modern Physics","undefined","undefined","undefined","undefined","undefined"
10,"acids bases and salts","undefined","undefined","undefined","undefined","undefined"
10,"acids bases and salts","undefined","undefined","undefined","undefined","undefined"
10,"Structure of atom","undefined","undefined","undefined","undefined","undefined"
10,"Mineral Coal and Mineral Oil","undefined","undefined","undefined","undefined","undefined"
10,"Modern Physics","undefined","undefined","undefined","undefined","undefined"
10,"Structure of atom","undefined","undefined","undefined","undefined","undefined"
10,"Structure of atom","undefined","undefined","undefined","undefined","undefined"
10,"Acids, Bases and Salts","undefined","undefined","undefined","undefined","undefined"
10,"Chemical reactions","undefined","undefined","undefined","undefined","undefined"
10,"Electrolysis","undefined","undefined","undefined","undefined","undefined"
10,"Acids, Bases and Salts","undefined","undefined","undefined","undefined","undefined"
10,"acids bases and salts","undefined","undefined","undefined","undefined","undefined"
10,"Ionic Conduction","undefined","undefined","undefined","undefined","undefined"
10,"acids bases and salts","undefined","undefined","undefined","undefined","undefined"
10,"Electricity, Its heating and Chemical effects","undefined","undefined","undefined","undefined","undefined"
10,"Reflection of light on plane surface","undefined","undefined","undefined","undefined","undefined"
10,"acids bases and salts","undefined","undefined","undefined","undefined","undefined"
10,"Electricity, Its heating and Chemical effects","undefined","undefined","undefined","undefined","undefined"
10,"acids bases and salts","undefined","undefined","undefined","undefined","undefined"
10,"Electricity, Its heating and Chemical effects","undefined","undefined","undefined","undefined","undefined"
10,"Reflection of light on plane surface","undefined","undefined","undefined","undefined","undefined"
10,"Reflection of light on plane surface","undefined","undefined","undefined","undefined","undefined"
10,"Refraction at curved surface","undefined","undefined","undefined","undefined","undefined"
10,"Refraction at curved surface","undefined","undefined","undefined","undefined","undefined"
10,"Electrolysis","undefined","undefined","undefined","undefined","undefined"
10,"Waste water management","undefined","undefined","undefined","undefined","undefined"
10,"Hydrogen Chloride (and Hydrochloric acid), Nitric acid and Sulphuric acid:","undefined","undefined","undefined","undefined","undefined"
10,"Human eye and colorful world","undefined","undefined","undefined","undefined","undefined"
10,"Plant and Animal Breeding","undefined","undefined","undefined","undefined","undefined"
10,"Control and Coordination in plants and animals","undefined","undefined","undefined","undefined","undefined"
10,"Some metals: aluminium, magnesium, zinc, iron, copper","undefined","undefined","undefined","undefined","undefined"
10,"Some metals: aluminium, magnesium, zinc, iron, copper","undefined","undefined","undefined","undefined","undefined"
10,"Some metals: aluminium, magnesium, zinc, iron, copper","undefined","undefined","undefined","undefined","undefined"
10,"Heredity","undefined","undefined","undefined","undefined","undefined"
10,"Some metals: aluminium, magnesium, zinc, iron, copper","undefined","undefined","undefined","undefined","undefined"
10,"Chemistry Behind Responses","undefined","undefined","undefined","undefined","undefined"
10,"Management of Natural Resources","undefined","undefined","undefined","undefined","undefined"
10,"Environmental issues","undefined","undefined","undefined","undefined","undefined"
10,"Organic Chemistry","undefined","undefined","undefined","undefined","undefined"
10,"The Acid Base Chemistry","undefined","undefined","undefined","undefined","undefined"
10,"Transportation","undefined","undefined","undefined","undefined","undefined"
10,"Transportation","undefined","undefined","undefined","undefined","undefined"
10,"Transportation","undefined","undefined","undefined","undefined","undefined"
10,"Transportation","undefined","undefined","undefined","undefined","undefined"
10,"Transportation","undefined","undefined","undefined","undefined","undefined"
10,"Transportation","undefined","undefined","undefined","undefined","undefined"
10,"Transportation","undefined","undefined","undefined","undefined","undefined"
10,"Force","undefined","undefined","undefined","undefined","undefined"
10,"Force","undefined","undefined","undefined","undefined","undefined"
10,"Force","undefined","undefined","undefined","undefined","undefined"
10,"Force","undefined","undefined","undefined","undefined","undefined"
10,"Force","undefined","undefined","undefined","undefined","undefined"
10,"Force","undefined","undefined","undefined","undefined","undefined"
10,"Force","undefined","undefined","undefined","undefined","undefined"
10,"Force","undefined","undefined","undefined","undefined","undefined"
10,"Force","undefined","undefined","undefined","undefined","undefined"
10,,"undefined","undefined","undefined","undefined","undefined"
10,"Reflection of light on plane surface","undefined","undefined","undefined","undefined","undefined"
10,"Reflection of light on plane surface","undefined","undefined","undefined","undefined","undefined"
10,"Reflection of light on plane surface","undefined","undefined","undefined","undefined","undefined"
10,"Reflection of light on plane surface","undefined","undefined","undefined","undefined","undefined"
10,"Reflection of light on plane surface","undefined","undefined","undefined","undefined","undefined"
10,"Reflection of light on plane surface","undefined","undefined","undefined","undefined","undefined"
10,"Reflection of light on plane surface","undefined","undefined","undefined","undefined","undefined"
10,"Reflection of light on plane surface","undefined","undefined","undefined","undefined","undefined"
10,"Reflection of light on plane surface","undefined","undefined","undefined","undefined","undefined"
10,"Reflection of light on plane surface","undefined","undefined","undefined","undefined","undefined"
10,"Reflection of light on plane surface","undefined","undefined","undefined","undefined","undefined"
10,"Reflection of light on plane surface","undefined","undefined","undefined","undefined","undefined"
10,"Reflection of light on plane surface","undefined","undefined","undefined","undefined","undefined"
10,"Reflection of light on plane surface","undefined","undefined","undefined","undefined","undefined"
10,"Refraction at plane surface","undefined","undefined","undefined","undefined","undefined"
10,"Refraction at plane surface","undefined","undefined","undefined","undefined","undefined"
10,"Refraction at plane surface","undefined","undefined","undefined","undefined","undefined"
10,"Refraction at plane surface","undefined","undefined","undefined","undefined","undefined"
10,"Refraction at plane surface","undefined","undefined","undefined","undefined","undefined"
10,"Refraction at plane surface","undefined","undefined","undefined","undefined","undefined"
10,"Refraction at plane surface","undefined","undefined","undefined","undefined","undefined"
10,"Refraction at curved surface","undefined","undefined","undefined","undefined","undefined"
